availability_365,calculated_host_listings_count,longitude,room_type,Price
3.0,1.0,-74.00015,1.0,170
3.0,1.0,-73.97091,1.0,110
188.0,1.0,-73.97675,1.0,250
0.0,1.0,-73.96738,1.0,259
271.0,1.0,-73.96162,1.0,250
363.0,121.0,-73.98577,1.0,230
0.0,1.0,-73.95896,0.0,70
0.0,1.0,-73.96642,0.0,55
0.0,1.0,-73.96644,1.0,200
4.0,1.0,-73.93071,1.0,70
14.0,232.0,-73.98749,1.0,219
341.0,1.0,-73.9538,0.0,85
250.0,26.0,-73.91344,0.0,45
341.0,1.0,-73.92286,1.0,190
0.0,1.0,-73.95333,1.0,140
20.0,3.0,-73.98955,0.0,90
140.0,2.0,-73.87252,1.0,188
0.0,1.0,-73.94743,1.0,105
72.0,1.0,-73.9629,0.0,50
0.0,1.0,-73.9268,1.0,99
0.0,1.0,-73.99331,0.0,125
0.0,1.0,-73.95771,1.0,170
364.0,13.0,-73.83456,0.0,68
12.0,1.0,-73.98997,1.0,145
0.0,1.0,-74.00309,1.0,145
65.0,3.0,-73.91112,0.0,65
24.0,6.0,-73.98669,2.0,70
171.0,5.0,-73.98367,1.0,129
14.0,1.0,-73.95448,1.0,380
0.0,1.0,-73.94197,1.0,125
146.0,1.0,-73.99188,0.0,65
0.0,1.0,-73.96369,1.0,130
295.0,232.0,-74.00671,1.0,291
274.0,34.0,-73.98319,1.0,205
129.0,1.0,-73.95175,0.0,50
149.0,1.0,-73.98605,1.0,255
189.0,121.0,-73.98146,1.0,199
51.0,2.0,-73.99449,1.0,159
0.0,1.0,-74.00675,0.0,115
66.0,3.0,-73.93301,0.0,35
0.0,1.0,-73.95419,0.0,45
282.0,1.0,-73.98874,1.0,76
43.0,1.0,-73.95462,1.0,305
307.0,2.0,-73.93962,0.0,75
0.0,1.0,-73.98896,0.0,120
56.0,1.0,-73.94679,1.0,140
229.0,2.0,-73.99311,0.0,130
14.0,1.0,-73.93502,0.0,45
0.0,2.0,-73.94129,0.0,60
0.0,1.0,-73.97195,1.0,200
0.0,1.0,-73.9379,0.0,69
330.0,34.0,-73.95561,0.0,55
0.0,1.0,-73.99387,0.0,65
0.0,1.0,-73.9396,0.0,35
101.0,1.0,-73.97418,0.0,89
16.0,2.0,-73.92852,2.0,32
31.0,1.0,-73.98413,0.0,80
0.0,1.0,-73.97795,0.0,200
151.0,2.0,-73.99669,1.0,142
31.0,1.0,-73.97927,1.0,175
0.0,1.0,-73.94766,0.0,66
0.0,1.0,-73.96613,0.0,50
363.0,1.0,-73.7764,0.0,50
357.0,1.0,-73.94868,0.0,85
0.0,1.0,-74.00665,1.0,200
134.0,1.0,-74.00923,1.0,240
0.0,2.0,-73.98097,1.0,160
0.0,2.0,-73.95971,0.0,65
7.0,2.0,-73.98942,1.0,140
8.0,1.0,-73.93855,0.0,70
336.0,47.0,-73.99715,0.0,45
0.0,2.0,-73.99954,0.0,110
325.0,2.0,-73.8837,0.0,60
6.0,1.0,-74.00797,1.0,155
129.0,1.0,-73.84065,0.0,75
0.0,1.0,-73.96585,1.0,89
83.0,1.0,-73.9534,1.0,600
0.0,1.0,-73.91222,0.0,47
0.0,1.0,-73.91295,0.0,80
80.0,1.0,-73.94601,1.0,385
281.0,91.0,-73.97954,1.0,142
0.0,1.0,-74.00025,1.0,150
35.0,1.0,-73.9931,1.0,150
222.0,1.0,-73.98985,1.0,449
0.0,1.0,-73.96902,0.0,65
0.0,1.0,-73.97963,1.0,295
0.0,2.0,-73.94065,0.0,80
80.0,1.0,-73.99785,1.0,225
0.0,2.0,-73.95428,1.0,215
0.0,1.0,-73.8138,0.0,43
341.0,1.0,-73.98374,1.0,265
365.0,2.0,-73.78361,0.0,80
0.0,1.0,-73.83948,1.0,115
303.0,1.0,-73.94339,1.0,200
0.0,1.0,-73.93804,1.0,250
267.0,96.0,-74.00459,1.0,184
361.0,12.0,-73.92728,2.0,30
0.0,1.0,-73.92382,0.0,77
60.0,28.0,-73.95316,0.0,599
1.0,1.0,-73.92536,1.0,125
0.0,1.0,-73.9648,1.0,105
0.0,1.0,-73.99846,1.0,250
155.0,1.0,-73.94863,1.0,265
306.0,232.0,-73.98547,1.0,330
0.0,7.0,-73.9914,1.0,150
5.0,2.0,-73.90641,0.0,50
0.0,1.0,-73.98064,0.0,99
360.0,3.0,-73.97221,0.0,120
21.0,1.0,-73.92454,1.0,165
97.0,1.0,-73.98171,0.0,50
0.0,3.0,-73.97953,0.0,90
0.0,1.0,-73.9684,1.0,150
81.0,1.0,-73.93777,1.0,95
166.0,2.0,-73.98708,1.0,250
357.0,1.0,-73.95166,0.0,53
50.0,1.0,-73.95502,1.0,70
2.0,1.0,-73.98757,1.0,180
0.0,1.0,-74.0051,1.0,150
110.0,5.0,-73.9259,0.0,60
0.0,1.0,-73.94216,1.0,145
300.0,1.0,-73.95203,0.0,50
327.0,1.0,-74.02396,0.0,65
0.0,1.0,-73.95434,0.0,80
185.0,1.0,-73.98715,1.0,250
0.0,1.0,-73.99273,0.0,80
0.0,1.0,-73.95203,1.0,120
0.0,1.0,-73.89608,0.0,52
6.0,2.0,-73.91437,1.0,84
266.0,1.0,-73.9198,1.0,250
7.0,1.0,-73.95545,1.0,175
0.0,2.0,-73.95337,1.0,80
0.0,1.0,-73.98981,1.0,290
365.0,3.0,-73.96231,1.0,335
60.0,1.0,-73.95124,1.0,220
356.0,1.0,-73.93731,0.0,70
98.0,2.0,-73.93764,0.0,60
337.0,1.0,-73.99883,1.0,210
0.0,1.0,-73.97632,1.0,219
0.0,1.0,-73.92316,0.0,75
269.0,1.0,-73.97932,1.0,90
31.0,4.0,-73.95761,0.0,45
280.0,2.0,-73.98448,1.0,250
93.0,3.0,-73.99072,0.0,165
0.0,1.0,-73.98933,1.0,180
0.0,12.0,-73.97278,1.0,339
0.0,2.0,-73.99086,0.0,500
155.0,3.0,-73.86012,0.0,60
0.0,1.0,-73.92079,0.0,115
0.0,1.0,-73.98074,1.0,150
220.0,3.0,-73.98816,0.0,100
0.0,1.0,-73.96456,1.0,149
67.0,1.0,-73.95837,1.0,200
0.0,1.0,-73.9472,0.0,65
0.0,1.0,-73.94211,1.0,150
0.0,1.0,-73.92708,1.0,68
0.0,1.0,-73.94527,1.0,135
222.0,1.0,-73.91061,0.0,70
78.0,8.0,-73.83298,0.0,50
0.0,1.0,-73.97061,1.0,165
0.0,1.0,-73.97239,1.0,129
0.0,1.0,-74.00147,0.0,75
0.0,1.0,-73.94316,0.0,40
361.0,7.0,-74.01851,0.0,100
0.0,4.0,-73.96436,0.0,105
0.0,1.0,-73.93589,0.0,50
0.0,1.0,-73.96107,1.0,79
216.0,49.0,-73.96497,1.0,737
234.0,1.0,-73.984,1.0,215
0.0,1.0,-74.00047,0.0,109
0.0,1.0,-73.9766,1.0,100
352.0,1.0,-73.97994,1.0,370
134.0,5.0,-73.93532,0.0,30
10.0,9.0,-73.94202,2.0,65
27.0,1.0,-73.91742,1.0,85
0.0,2.0,-73.9481,0.0,64
364.0,8.0,-73.98358,0.0,169
0.0,1.0,-73.91985,0.0,135
0.0,1.0,-73.94725,1.0,130
310.0,8.0,-73.98303,1.0,119
36.0,1.0,-73.94134,0.0,50
5.0,1.0,-73.95931,1.0,73
163.0,3.0,-73.99138,0.0,46
0.0,1.0,-74.00326,1.0,225
0.0,3.0,-73.89028,1.0,106
0.0,1.0,-73.94435,0.0,100
0.0,1.0,-73.93161,2.0,45
4.0,1.0,-73.95848,1.0,162
199.0,1.0,-73.95323,0.0,60
34.0,1.0,-73.92749,0.0,60
1.0,1.0,-73.98964,1.0,130
0.0,1.0,-73.98907,0.0,120
40.0,1.0,-73.90812,1.0,100
175.0,1.0,-73.90879,0.0,75
3.0,2.0,-73.92103,0.0,85
0.0,2.0,-73.98854,0.0,79
36.0,4.0,-73.98714,0.0,99
0.0,1.0,-73.96075,1.0,145
69.0,1.0,-73.79232,1.0,85
0.0,1.0,-73.95565,0.0,60
13.0,1.0,-73.95136,1.0,70
0.0,1.0,-73.92616,1.0,250
0.0,1.0,-73.96945,1.0,195
83.0,1.0,-73.99118,0.0,175
0.0,5.0,-73.96154,0.0,45
61.0,3.0,-73.95582,0.0,59
0.0,1.0,-73.96965,1.0,130
0.0,1.0,-73.96631,1.0,120
11.0,3.0,-73.93595,1.0,105
343.0,9.0,-73.9906,0.0,60
332.0,1.0,-73.98544,1.0,219
0.0,2.0,-73.95524,0.0,65
189.0,2.0,-73.98142,1.0,165
342.0,1.0,-73.91556,1.0,100
20.0,4.0,-73.96352,0.0,85
351.0,4.0,-73.95623,0.0,79
11.0,3.0,-73.96295,0.0,52
360.0,2.0,-73.92223,0.0,40
359.0,4.0,-73.91333,0.0,89
0.0,1.0,-73.89466,1.0,85
355.0,1.0,-73.83263,0.0,60
0.0,3.0,-73.98714,0.0,109
70.0,1.0,-73.97018,0.0,54
221.0,1.0,-73.99014,1.0,225
22.0,1.0,-73.94286,0.0,80
152.0,1.0,-73.98703,1.0,199
362.0,2.0,-73.94021,0.0,70
239.0,2.0,-73.91047,1.0,189
0.0,1.0,-73.91351,1.0,95
12.0,1.0,-73.9313,0.0,50
164.0,1.0,-73.93828,0.0,85
125.0,1.0,-73.93845,1.0,140
6.0,1.0,-73.97393,0.0,69
334.0,1.0,-73.93699,1.0,120
270.0,1.0,-73.94669,1.0,145
364.0,1.0,-73.95154,0.0,99
290.0,5.0,-73.99486,0.0,370
0.0,1.0,-73.96949,1.0,200
66.0,1.0,-73.93486,1.0,195
0.0,1.0,-73.9637,0.0,70
325.0,6.0,-73.90851,0.0,50
0.0,1.0,-73.91929,0.0,60
302.0,327.0,-74.01229,1.0,210
163.0,1.0,-73.94271,0.0,65
0.0,2.0,-73.90878,1.0,127
355.0,327.0,-74.01064,1.0,228
205.0,5.0,-73.83969,0.0,78
85.0,1.0,-73.98097,1.0,110
0.0,2.0,-73.93107,0.0,70
361.0,9.0,-73.86413,0.0,59
4.0,1.0,-73.95323,0.0,51
280.0,91.0,-74.00056,1.0,159
0.0,3.0,-73.91539,0.0,48
311.0,9.0,-73.9438,0.0,45
0.0,2.0,-73.99726,0.0,249
0.0,1.0,-73.99334,0.0,99
235.0,1.0,-73.98192,0.0,69
364.0,1.0,-73.89122,0.0,60
266.0,1.0,-73.96252,1.0,200
0.0,3.0,-73.98532,0.0,65
30.0,1.0,-73.94612,1.0,140
342.0,91.0,-73.97868,1.0,125
90.0,3.0,-73.90333,0.0,170
365.0,1.0,-73.93118,0.0,150
333.0,8.0,-73.99361,2.0,30
249.0,1.0,-73.93932,0.0,50
0.0,7.0,-73.92807,0.0,41
1.0,2.0,-73.8896,0.0,48
173.0,2.0,-73.94531,0.0,71
365.0,7.0,-73.94869,2.0,25
178.0,1.0,-73.79197,1.0,62
365.0,2.0,-73.90211,1.0,80
66.0,1.0,-73.97457,1.0,150
9.0,9.0,-73.94214,2.0,49
97.0,1.0,-73.93851,0.0,95
1.0,2.0,-73.95154,0.0,61
0.0,1.0,-73.91665,0.0,60
295.0,34.0,-73.94087,1.0,65
180.0,1.0,-73.94176,1.0,120
329.0,1.0,-73.96651,0.0,64
39.0,1.0,-73.96427,1.0,130
0.0,2.0,-73.94658,0.0,33
0.0,1.0,-73.90837,0.0,60
179.0,3.0,-73.99699,0.0,45
50.0,2.0,-73.8939,1.0,85
253.0,2.0,-73.95378,1.0,99
0.0,1.0,-73.99693,1.0,250
0.0,1.0,-73.92688,0.0,57
365.0,1.0,-73.89316,1.0,200
210.0,2.0,-73.97365,1.0,90
0.0,1.0,-73.97558,0.0,95
239.0,2.0,-74.00447,0.0,175
7.0,1.0,-73.95938,0.0,61
198.0,2.0,-73.9894,0.0,120
0.0,1.0,-73.97114,1.0,180
70.0,3.0,-73.99093,0.0,125
188.0,1.0,-73.98658,1.0,180
28.0,8.0,-73.95389,2.0,30
247.0,1.0,-73.99482,1.0,595
318.0,327.0,-74.00632,1.0,137
64.0,1.0,-73.95613,1.0,99
3.0,1.0,-73.93922,1.0,100
107.0,2.0,-73.99966,1.0,140
60.0,1.0,-73.95091,1.0,180
323.0,1.0,-73.93346,0.0,52
0.0,1.0,-73.93964,1.0,69
193.0,1.0,-73.93653,1.0,359
325.0,2.0,-73.94883,0.0,75
89.0,1.0,-73.93169,2.0,50
219.0,5.0,-73.94253,0.0,1500
315.0,4.0,-73.94925,1.0,80
0.0,1.0,-73.94581,0.0,45
365.0,2.0,-74.0344,1.0,100
364.0,1.0,-73.84844,0.0,225
137.0,1.0,-73.89787,0.0,50
89.0,1.0,-73.94231,0.0,76
10.0,1.0,-73.98425,1.0,250
0.0,2.0,-73.94538,0.0,119
90.0,8.0,-73.97443,1.0,109
327.0,1.0,-73.95865,1.0,150
24.0,1.0,-73.9404,0.0,99
62.0,1.0,-73.95026,1.0,465
0.0,3.0,-73.90956,0.0,57
34.0,1.0,-73.90679,0.0,45
256.0,1.0,-73.98485,1.0,700
12.0,1.0,-73.96362,1.0,285
365.0,3.0,-73.93805,0.0,100
0.0,1.0,-73.9537,1.0,120
0.0,1.0,-73.77419,1.0,190
333.0,1.0,-73.94597,0.0,149
0.0,1.0,-73.9589,1.0,90
191.0,1.0,-73.93725,0.0,44
0.0,1.0,-73.98679,1.0,200
0.0,2.0,-73.95484,0.0,85
18.0,1.0,-73.94918,1.0,70
0.0,1.0,-73.99264,1.0,215
0.0,1.0,-73.95405,0.0,70
0.0,1.0,-73.98235,1.0,250
0.0,1.0,-73.96037,0.0,60
0.0,2.0,-73.92973,0.0,75
90.0,1.0,-73.95143,0.0,200
0.0,1.0,-73.95249,0.0,50
329.0,1.0,-73.97303,1.0,449
0.0,1.0,-73.95799,1.0,130
0.0,1.0,-73.95548,0.0,60
10.0,3.0,-73.93889,0.0,70
126.0,1.0,-73.90741,0.0,83
166.0,1.0,-73.94565,1.0,280
0.0,1.0,-73.94486,1.0,120
365.0,3.0,-73.95659,0.0,65
0.0,1.0,-73.94918,1.0,210
253.0,1.0,-73.91163,1.0,90
178.0,6.0,-73.91499,0.0,50
344.0,1.0,-73.98526,1.0,400
295.0,3.0,-73.94945,1.0,89
0.0,1.0,-73.90692,1.0,60
364.0,6.0,-74.00598,0.0,35
35.0,1.0,-73.98354,1.0,178
338.0,1.0,-73.94048,1.0,95
357.0,6.0,-73.98698,0.0,75
229.0,1.0,-73.94354,1.0,190
236.0,3.0,-73.86802,0.0,28
0.0,1.0,-73.98948,1.0,100
0.0,1.0,-73.95892,0.0,55
0.0,2.0,-73.94217,0.0,95
70.0,7.0,-73.83234,1.0,150
344.0,1.0,-74.0973,1.0,5000
0.0,1.0,-73.93944,0.0,37
19.0,1.0,-73.98244,1.0,154
365.0,1.0,-73.92864,0.0,60
57.0,4.0,-73.95931,0.0,80
0.0,1.0,-73.98583,0.0,136
316.0,19.0,-73.99676,1.0,93
281.0,2.0,-73.98779,1.0,150
0.0,1.0,-73.9931,1.0,220
282.0,3.0,-73.9414,1.0,495
286.0,1.0,-73.98875,1.0,1000
12.0,1.0,-73.94482,2.0,40
311.0,96.0,-73.9698,1.0,140
80.0,1.0,-74.11109,0.0,80
0.0,1.0,-73.99113,1.0,140
219.0,3.0,-74.06914,1.0,122
316.0,7.0,-73.93437,0.0,110
0.0,1.0,-73.95557,0.0,60
363.0,1.0,-73.74418,0.0,35
0.0,1.0,-73.92871,0.0,250
0.0,2.0,-73.92362,0.0,80
31.0,3.0,-73.9442,0.0,63
29.0,3.0,-73.87358,1.0,82
134.0,1.0,-73.99136,1.0,165
0.0,1.0,-73.9504,0.0,70
323.0,1.0,-73.98769,1.0,333
151.0,1.0,-73.94396,0.0,80
179.0,1.0,-73.91763,0.0,70
90.0,1.0,-73.98715,1.0,225
64.0,1.0,-73.94183,0.0,80
0.0,1.0,-73.98496,1.0,150
280.0,2.0,-73.95265,1.0,219
0.0,1.0,-73.95829,1.0,195
0.0,1.0,-73.9515,1.0,150
16.0,1.0,-73.96566,1.0,105
43.0,1.0,-73.97278,0.0,500
0.0,1.0,-73.88128,1.0,5000
0.0,2.0,-73.94535,0.0,109
135.0,1.0,-73.98552,1.0,250
80.0,2.0,-73.94541,0.0,35
40.0,2.0,-73.92398,1.0,80
0.0,1.0,-73.91932,0.0,85
1.0,1.0,-73.83418,0.0,60
0.0,1.0,-73.9427,1.0,115
179.0,1.0,-73.89222,0.0,80
195.0,1.0,-73.94111,0.0,74
0.0,1.0,-73.94239,1.0,110
345.0,5.0,-73.92913,0.0,110
334.0,1.0,-73.9709,1.0,220
336.0,2.0,-73.97544,1.0,124
302.0,2.0,-74.07936,0.0,55
0.0,1.0,-73.99983,1.0,210
0.0,1.0,-73.9655,1.0,387
364.0,3.0,-73.98538,0.0,79
0.0,1.0,-73.97296,0.0,60
180.0,1.0,-73.99963,1.0,150
0.0,1.0,-73.9182,0.0,44
62.0,4.0,-73.91126,0.0,39
0.0,1.0,-73.99395,0.0,85
88.0,1.0,-73.98915,1.0,207
75.0,1.0,-73.92585,0.0,65
280.0,1.0,-73.96938,1.0,350
0.0,1.0,-73.98724,1.0,150
3.0,1.0,-73.96085,1.0,250
84.0,1.0,-73.91975,1.0,150
216.0,1.0,-73.96037,1.0,200
120.0,4.0,-73.99574,0.0,49
2.0,1.0,-73.99102,1.0,175
0.0,1.0,-73.91523,1.0,85
134.0,1.0,-74.08879,1.0,95
0.0,1.0,-73.95359,0.0,125
235.0,1.0,-73.98781,1.0,219
0.0,1.0,-73.94798,1.0,140
0.0,1.0,-73.92712,0.0,50
365.0,1.0,-73.95575,0.0,70
127.0,2.0,-73.95527,1.0,173
137.0,1.0,-73.93461,0.0,95
83.0,1.0,-73.72247,1.0,180
31.0,1.0,-73.94137,1.0,160
0.0,1.0,-73.9446,1.0,101
0.0,1.0,-73.92398,0.0,150
364.0,50.0,-73.9762,1.0,175
294.0,15.0,-73.82263,1.0,100
0.0,1.0,-73.95099,1.0,70
278.0,1.0,-74.06824,1.0,75
25.0,1.0,-73.93957,0.0,50
0.0,1.0,-73.96153,1.0,600
356.0,1.0,-73.76009,0.0,60
53.0,2.0,-73.92875,1.0,100
263.0,327.0,-74.01046,1.0,247
250.0,2.0,-73.97806,0.0,45
22.0,1.0,-73.95126,1.0,95
0.0,1.0,-73.91966,1.0,120
0.0,1.0,-73.93886,0.0,200
339.0,1.0,-73.9223,1.0,225
84.0,1.0,-73.89908,1.0,85
0.0,1.0,-73.94695,1.0,99
0.0,2.0,-73.98356,0.0,60
0.0,1.0,-73.94198,0.0,50
292.0,1.0,-73.9797,1.0,185
0.0,1.0,-73.99252,1.0,250
99.0,1.0,-73.92392,1.0,108
0.0,1.0,-74.00464,0.0,125
57.0,7.0,-73.82467,0.0,140
0.0,1.0,-73.97718,1.0,85
13.0,1.0,-73.95436,1.0,250
330.0,2.0,-73.85571,0.0,37
73.0,1.0,-73.94474,1.0,72
178.0,1.0,-73.99855,0.0,225
352.0,1.0,-73.96384,1.0,300
347.0,1.0,-73.92833,1.0,130
0.0,1.0,-73.9576,1.0,95
144.0,1.0,-73.99488,0.0,62
56.0,3.0,-73.99381,0.0,111
7.0,1.0,-73.93285,0.0,45
3.0,1.0,-73.989,1.0,200
0.0,1.0,-73.97824,1.0,130
20.0,1.0,-73.98896,1.0,275
0.0,1.0,-73.94966,0.0,50
172.0,2.0,-73.95297,1.0,154
19.0,2.0,-73.92507,0.0,55
0.0,1.0,-73.97274,0.0,55
0.0,1.0,-73.98178,1.0,195
279.0,1.0,-73.98754,1.0,169
179.0,1.0,-73.9059,0.0,168
363.0,1.0,-73.77958,0.0,65
0.0,1.0,-73.98295,0.0,139
34.0,2.0,-73.97991,1.0,950
308.0,3.0,-73.93182,1.0,475
191.0,3.0,-73.95157,1.0,159
0.0,1.0,-73.95233,0.0,150
13.0,1.0,-74.01133,1.0,100
271.0,1.0,-73.9607,1.0,150
307.0,1.0,-73.97826,1.0,175
186.0,1.0,-74.00059,1.0,349
0.0,1.0,-74.00472,1.0,78
282.0,1.0,-73.95028,1.0,250
62.0,2.0,-73.95594,0.0,75
232.0,4.0,-73.93696,0.0,55
0.0,1.0,-73.94837,0.0,100
333.0,1.0,-73.91728,0.0,60
0.0,1.0,-73.95629,0.0,55
290.0,6.0,-73.98431,0.0,100
28.0,5.0,-73.79145,0.0,55
89.0,1.0,-73.92655,0.0,100
157.0,3.0,-73.95561,0.0,35
89.0,1.0,-73.96823,1.0,995
345.0,1.0,-73.94284,0.0,250
0.0,1.0,-73.97173,1.0,200
39.0,1.0,-73.97889,1.0,199
179.0,1.0,-73.92416,1.0,200
0.0,1.0,-73.96046,1.0,400
0.0,7.0,-73.78429,0.0,50
77.0,3.0,-73.9193,1.0,120
358.0,3.0,-73.97909,1.0,317
0.0,2.0,-73.99683,0.0,79
360.0,7.0,-73.9567,0.0,88
158.0,10.0,-73.94656,0.0,65
0.0,1.0,-73.96428,0.0,50
0.0,1.0,-73.97353,0.0,100
165.0,1.0,-73.98188,1.0,443
0.0,1.0,-73.96631,0.0,139
189.0,3.0,-73.82795,1.0,90
0.0,1.0,-74.00379,1.0,250
113.0,5.0,-73.96427,1.0,85
346.0,27.0,-73.93251,0.0,42
352.0,1.0,-73.91457,1.0,180
0.0,1.0,-73.9596,0.0,48
185.0,232.0,-74.01008,1.0,236
0.0,1.0,-73.97903,1.0,250
244.0,2.0,-73.98556,0.0,95
83.0,5.0,-73.89407,1.0,210
0.0,3.0,-73.96653,0.0,129
0.0,1.0,-73.98244,1.0,170
332.0,1.0,-73.91899,0.0,49
29.0,1.0,-73.96762,1.0,300
152.0,5.0,-73.98742,1.0,179
228.0,3.0,-73.97237,0.0,45
24.0,1.0,-73.94156,0.0,90
358.0,13.0,-74.00746,0.0,169
263.0,1.0,-74.16634,1.0,115
0.0,1.0,-73.97203,1.0,175
347.0,1.0,-73.91667,0.0,68
0.0,1.0,-73.95156,0.0,55
0.0,1.0,-73.94854,0.0,199
0.0,1.0,-73.95488,1.0,110
13.0,4.0,-73.9867,0.0,99
2.0,3.0,-73.97981,0.0,120
0.0,1.0,-74.00509,1.0,139
0.0,2.0,-73.92178,1.0,90
0.0,1.0,-73.944,0.0,47
28.0,2.0,-73.91665,1.0,110
185.0,1.0,-73.98274,1.0,214
16.0,1.0,-73.94711,1.0,130
230.0,6.0,-73.94935,0.0,399
90.0,1.0,-73.99555,0.0,150
3.0,1.0,-74.00033,1.0,200
311.0,1.0,-73.77677,0.0,50
0.0,1.0,-73.96955,0.0,38
365.0,1.0,-73.93806,1.0,99
139.0,1.0,-73.94561,1.0,200
0.0,1.0,-73.99516,1.0,250
0.0,1.0,-73.95694,0.0,130
0.0,1.0,-73.96362,0.0,90
0.0,1.0,-73.95416,0.0,90
94.0,6.0,-73.93319,0.0,73
91.0,1.0,-73.9791,1.0,500
225.0,1.0,-73.95291,1.0,195
0.0,12.0,-73.97351,1.0,339
266.0,1.0,-73.98911,0.0,120
0.0,1.0,-73.94041,0.0,55
0.0,1.0,-73.94474,1.0,275
298.0,3.0,-73.94585,1.0,295
101.0,1.0,-73.93468,0.0,70
0.0,1.0,-74.00131,1.0,325
0.0,1.0,-73.95826,0.0,70
28.0,2.0,-73.9551,1.0,182
0.0,2.0,-73.95117,0.0,50
171.0,6.0,-73.78025,0.0,60
1.0,1.0,-73.98379,1.0,220
329.0,1.0,-73.96211,1.0,250
205.0,1.0,-73.92158,0.0,45
0.0,1.0,-73.95717,0.0,69
155.0,1.0,-74.02917,0.0,60
0.0,1.0,-73.94102,1.0,175
21.0,1.0,-73.91172,0.0,60
0.0,4.0,-73.95601,0.0,51
43.0,1.0,-73.92076,0.0,55
365.0,1.0,-73.98741,0.0,85
0.0,1.0,-73.92165,1.0,240
0.0,1.0,-73.98936,0.0,89
26.0,1.0,-73.9859,1.0,132
111.0,2.0,-73.94955,0.0,79
2.0,1.0,-73.94595,0.0,50
87.0,2.0,-73.99053,1.0,85
261.0,1.0,-73.99281,1.0,129
0.0,1.0,-73.99143,0.0,60
320.0,28.0,-73.9884,2.0,33
331.0,3.0,-73.89202,0.0,75
23.0,1.0,-73.97274,1.0,250
249.0,49.0,-73.96556,1.0,737
249.0,1.0,-73.93016,1.0,550
12.0,2.0,-73.95101,0.0,92
0.0,1.0,-73.99695,1.0,500
4.0,2.0,-73.94287,1.0,150
324.0,3.0,-73.97551,2.0,44
81.0,1.0,-73.94037,1.0,99
0.0,1.0,-73.95477,0.0,51
249.0,2.0,-73.99673,1.0,145
0.0,1.0,-73.97104,0.0,50
47.0,1.0,-73.95693,0.0,70
0.0,1.0,-74.00066,1.0,400
6.0,1.0,-73.95856,1.0,75
0.0,1.0,-73.93965,0.0,70
0.0,1.0,-73.9575,0.0,81
20.0,3.0,-73.92878,0.0,58
0.0,1.0,-73.9506,1.0,130
0.0,1.0,-73.97521,1.0,200
0.0,1.0,-73.97195,1.0,450
36.0,1.0,-73.93788,0.0,30
0.0,1.0,-74.0046,1.0,199
0.0,1.0,-73.97768,1.0,130
330.0,232.0,-73.99109,1.0,321
214.0,1.0,-73.98733,1.0,295
179.0,1.0,-73.77311,0.0,125
0.0,1.0,-73.99506,1.0,220
43.0,1.0,-73.95171,1.0,111
9.0,2.0,-73.96121,0.0,120
197.0,2.0,-73.97059,0.0,109
0.0,1.0,-73.97992,1.0,600
0.0,1.0,-73.95987,1.0,80
0.0,1.0,-73.95256,1.0,234
285.0,1.0,-73.95334,1.0,125
0.0,1.0,-73.94863,1.0,675
54.0,1.0,-73.86796,1.0,109
1.0,3.0,-73.95007,1.0,269
268.0,1.0,-73.93294,1.0,135
89.0,17.0,-73.91135,2.0,35
73.0,3.0,-73.94015,1.0,140
244.0,1.0,-73.96259,1.0,220
347.0,5.0,-73.96515,1.0,350
212.0,1.0,-73.98771,1.0,260
293.0,1.0,-73.96542,0.0,55
0.0,1.0,-73.97854,1.0,350
69.0,1.0,-73.92188,1.0,149
0.0,1.0,-73.95832,1.0,150
0.0,1.0,-73.90941,1.0,70
329.0,2.0,-73.91328,0.0,45
77.0,3.0,-73.99571,0.0,90
0.0,1.0,-73.99479,1.0,499
0.0,1.0,-73.98535,0.0,100
261.0,5.0,-73.94179,1.0,285
306.0,4.0,-73.88373,1.0,125
0.0,1.0,-73.95069,1.0,60
365.0,2.0,-74.00799,0.0,99
0.0,2.0,-73.95983,0.0,90
0.0,1.0,-73.95742,0.0,80
0.0,1.0,-73.99986,1.0,139
0.0,1.0,-73.95993,1.0,50
0.0,1.0,-73.92193,0.0,150
0.0,2.0,-73.96956,0.0,70
0.0,1.0,-73.95878,1.0,150
13.0,1.0,-73.94932,0.0,90
301.0,1.0,-73.99461,1.0,100
100.0,2.0,-73.94108,0.0,59
0.0,34.0,-73.95506,0.0,60
0.0,1.0,-73.94846,1.0,75
0.0,1.0,-73.94896,0.0,59
334.0,7.0,-74.08893,0.0,30
31.0,1.0,-73.99804,1.0,165
12.0,1.0,-73.934,0.0,50
116.0,1.0,-73.9405,1.0,130
176.0,1.0,-73.98488,1.0,200
0.0,1.0,-73.91748,1.0,71
365.0,1.0,-73.91632,0.0,45
0.0,1.0,-73.95332,1.0,250
247.0,1.0,-73.92685,0.0,45
300.0,1.0,-73.95695,1.0,198
290.0,1.0,-73.87488,1.0,85
0.0,1.0,-73.95478,1.0,125
333.0,327.0,-73.98675,1.0,699
0.0,1.0,-73.95174,0.0,70
22.0,2.0,-73.92745,1.0,85
365.0,1.0,-73.9885,0.0,1333
9.0,1.0,-74.00025,0.0,100
340.0,8.0,-74.08279,0.0,32
189.0,4.0,-73.95354,1.0,525
334.0,1.0,-73.92659,0.0,200
90.0,1.0,-73.93799,0.0,1000
3.0,1.0,-73.98233,0.0,250
27.0,1.0,-73.94219,1.0,92
263.0,1.0,-73.96596,1.0,195
53.0,2.0,-73.93829,0.0,149
